1, 0.002
2, 0.002
3, 0.003
4, 0.004
5, 0.004
6, 0.006
7, 0.007
8, 0.007
9, 0.008
10, 0.01
11, 0.011
12, 0.012
13, 0.013
14, 0.014
15, 0.016
16, 0.022
17, 0.018
18, 0.02
19, 0.021
20, 0.031
21, 0.035
22, 0.035
23, 0.033
24, 0.029
25, 0.031
26, 0.032
27, 0.033
28, 0.036
29, 0.04
30, 0.053
31, 0.059
32, 0.046
33, 0.047
34, 0.069
35, 0.055
36, 0.054
37, 0.056
38, 0.059
39, 0.083
40, 0.064
41, 0.076
42, 0.093
43, 0.071
44, 0.075
45, 0.078
46, 0.107
47, 0.101
48, 0.085
49, 0.088
50, 0.091
51, 0.095
52, 0.097
53, 0.101
54, 0.105
55, 0.107
56, 0.109
57, 0.113
58, 0.123
59, 0.119
60, 0.122
61, 0.126
62, 0.129
63, 0.133
64, 0.136
65, 0.14
66, 0.143
67, 0.147
68, 0.152
69, 0.156
70, 0.158
71, 0.146
72, 0.151
73, 0.154
74, 0.158
75, 0.178
76, 0.238
77, 0.17
78, 0.191
79, 0.197
80, 0.2
81, 0.186
82, 0.207
83, 0.193
84, 0.218
85, 0.328
86, 0.204
87, 0.233
88, 0.214
89, 0.24
90, 0.248
91, 0.251
92, 0.258
93, 0.236
94, 0.241
95, 0.246
96, 0.274
97, 0.282
98, 0.286
99, 0.294
100, 0.297
101, 0.302
102, 0.308
103, 0.313
104, 0.286
105, 0.289
106, 0.329
107, 0.334
108, 0.307
109, 0.344
110, 0.349
111, 0.6
112, 0.361
113, 0.368
114, 0.374
115, 0.378
116, 0.387
117, 0.394
118, 0.361
119, 0.364
120, 0.374
121, 0.417
122, 0.403
123, 0.431
124, 0.438
125, 0.452
126, 0.42
127, 0.422
128, 0.427
129, 0.481
130, 0.445
131, 0.498
132, 0.456
133, 0.511
134, 0.468
135, 0.712
136, 0.483
137, 0.491
138, 0.549
139, 0.554
140, 0.572
141, 0.574
142, 0.579
143, 0.591
144, 0.601
145, 0.552
146, 0.612
147, 0.622
148, 0.571
149, 0.635
150, 0.591
151, 0.656
152, 0.601
153, 0.612
154, 0.621
155, 0.63
156, 0.632
157, 0.642
158, 0.652
159, 0.724
160, 0.736
161, 0.75
162, 0.753
163, 0.764
164, 0.719
165, 0.778
166, 0.712
167, 0.719
168, 0.741
169, 0.737
170, 0.829
171, 0.759
172, 0.766
173, 0.806
174, 0.872
175, 0.789
176, 0.921
177, 1.06
178, 0.912
179, 0.87
180, 0.838
181, 0.854
182, 0.949
183, 0.867
184, 0.965
185, 0.916
186, 0.908
187, 0.902
188, 1.004
189, 0.923
190, 0.94
191, 1.053
192, 0.952
193, 0.975
194, 1.075
195, 0.978
196, 0.99
197, 1.11
198, 1.607
199, 1.127
200, 1.138
201, 1.044
202, 1.134
203, 1.063
204, 1.071
205, 1.158
206, 1.137
207, 1.103
208, 1.113
209, 1.21
210, 1.246
211, 1.284
212, 1.152
213, 1.167
214, 1.171
215, 1.186
216, 1.343
217, 1.198
218, 1.291
219, 1.266
220, 1.402
221, 1.397
222, 1.261
223, 1.316
224, 1.284
225, 1.358
226, 1.434
227, 1.315
228, 1.566
229, 1.475
230, 1.38
231, 1.37
232, 1.465
233, 1.39
234, 1.475
235, 1.543
236, 1.65
237, 1.607
238, 1.52
239, 1.458
240, 1.475
241, 1.512
242, 1.49
243, 1.697
244, 1.515
245, 1.556
246, 1.554
247, 1.559
248, 1.569
249, 1.76
250, 1.86
251, 1.668
252, 1.666
253, 1.67
254, 1.658
255, 1.66
256, 1.691
257, 1.678
258, 1.709
259, 1.985
260, 1.731
261, 1.742
262, 2.597
263, 1.941
264, 1.778
265, 1.783
266, 1.817
267, 2.054
268, 2.04
269, 1.849
270, 1.847
271, 1.859
272, 2.196
273, 2.218
274, 2.278
275, 2.116
276, 2.24
277, 2.279
278, 2.286
279, 2.852
280, 1.993
281, 2.01
282, 2.037
283, 2.039
284, 2.047
285, 2.393
286, 2.116
287, 2.144
288, 2.12
289, 2.128
290, 2.144
291, 2.169
292, 2.178
293, 2.174
294, 2.2
295, 2.215
296, 2.228
297, 2.241
298, 2.257
299, 2.289
300, 2.72
301, 2.72
302, 2.325
303, 2.33
304, 2.362
305, 2.366
306, 2.382
307, 2.403
308, 2.428
309, 2.429
310, 2.45
311, 2.47
312, 2.471
313, 2.512
314, 2.507
315, 2.55
316, 2.552
317, 2.549
318, 2.577
319, 2.589
320, 2.644
321, 2.793
322, 2.648
323, 3.097
324, 2.784
325, 2.681
