1, 0.003
2, 0.008
3, 0.009
4, 0.012
5, 0.014
6, 0.008
7, 0.008
8, 0.009
9, 0.01
10, 0.014
11, 0.015
12, 0.016
13, 0.017
14, 0.018
15, 0.019
16, 0.022
17, 0.022
18, 0.023
19, 0.027
20, 0.028
21, 0.029
22, 0.03
23, 0.031
24, 0.032
25, 0.033
26, 0.035
27, 0.035
28, 0.036
29, 0.037
30, 0.039
31, 0.039
32, 0.043
33, 0.044
34, 0.045
35, 0.048
36, 0.05
37, 0.053
38, 0.055
39, 0.055
40, 0.057
41, 0.058
42, 0.059
43, 0.06
44, 0.062
45, 0.062
46, 0.063
47, 0.065
48, 0.065
49, 0.067
50, 0.069
51, 0.07
52, 0.07
53, 0.071
54, 0.073
55, 0.073
56, 0.074
57, 0.076
58, 0.077
59, 0.078
60, 0.079
61, 0.08
62, 0.081
63, 0.082
64, 0.113
65, 0.089
66, 0.083
67, 0.083
68, 0.086
69, 0.087
70, 0.099
71, 0.103
72, 0.095
73, 0.097
74, 0.099
75, 0.11
76, 0.102
77, 0.112
78, 0.113
79, 0.104
80, 0.105
81, 0.117
82, 0.107
83, 0.109
84, 0.109
85, 0.111
86, 0.123
87, 0.114
88, 0.114
89, 0.116
90, 0.116
91, 0.117
92, 0.118
93, 0.119
94, 0.121
95, 0.122
96, 0.123
97, 0.124
98, 0.125
99, 0.126
100, 0.127
101, 0.129
102, 0.13
103, 0.131
104, 0.145
105, 0.133
106, 0.134
107, 0.135
108, 0.136
109, 0.137
110, 0.138
111, 0.139
112, 0.14
113, 0.141
114, 0.143
115, 0.144
116, 0.145
117, 0.146
118, 0.148
119, 0.148
120, 0.149
121, 0.15
122, 0.166
123, 0.152
124, 0.153
125, 0.153
126, 0.17
127, 0.155
128, 0.166
129, 0.166
130, 0.168
131, 0.168
132, 0.17
133, 0.17
134, 0.173
135, 0.175
136, 0.178
137, 0.181
138, 0.197
139, 0.185
140, 0.188
141, 0.195
142, 0.265
143, 0.197
144, 0.198
145, 0.202
146, 0.202
147, 0.204
148, 0.204
149, 0.206
150, 0.206
151, 0.208
152, 0.21
153, 0.211
154, 0.212
155, 0.213
156, 0.213
157, 0.215
158, 0.216
159, 0.217
160, 0.218
161, 0.219
162, 0.22
163, 0.222
164, 0.224
165, 0.224
166, 0.226
167, 0.227
168, 0.228
169, 0.23
170, 0.231
171, 0.232
172, 0.232
173, 0.234
174, 0.235
175, 0.26
176, 0.261
177, 0.237
178, 0.239
179, 0.24
180, 0.242
181, 0.243
182, 0.244
183, 0.246
184, 0.247
185, 0.248
186, 0.249
187, 0.25
188, 0.251
189, 0.252
190, 0.253
191, 0.254
192, 0.256
193, 0.256
194, 0.258
195, 0.258
196, 0.261
197, 0.261
198, 0.264
199, 0.266
200, 0.266
201, 0.266
202, 0.268
203, 0.27
204, 0.27
205, 0.27
206, 0.273
207, 0.273
208, 0.274
209, 0.275
210, 0.277
211, 0.278
212, 0.279
213, 0.279
214, 0.282
215, 0.283
216, 0.285
217, 0.285
218, 0.287
219, 0.287
220, 0.288
221, 0.289
222, 0.29
223, 0.291
224, 0.293
225, 0.293
226, 0.294
227, 0.296
228, 0.297
229, 0.298
230, 0.3
231, 0.3
232, 0.302
233, 0.303
234, 0.305
235, 0.306
236, 0.307
237, 0.307
238, 0.309
239, 0.309
240, 0.311
241, 0.312
242, 0.313
243, 0.346
244, 0.346
245, 0.347
246, 0.347
247, 0.349
248, 0.35
249, 0.351
250, 0.351
251, 0.352
252, 0.352
253, 0.353
254, 0.322
255, 0.324
256, 0.382
257, 0.345
258, 0.346
259, 0.346
260, 0.348
261, 0.348
262, 0.349
263, 0.351
264, 0.353
265, 0.352
266, 0.355
267, 0.357
268, 0.361
269, 0.364
270, 0.364
271, 0.368
272, 0.373
273, 0.373
274, 0.377
275, 0.381
276, 0.381
277, 0.384
278, 0.389
279, 0.389
280, 0.393
281, 0.396
282, 0.399
283, 0.402
284, 0.406
285, 0.405
286, 0.409
287, 0.412
288, 0.415
289, 0.417
290, 0.418
291, 0.42
292, 0.421
293, 0.421
294, 0.424
295, 0.425
296, 0.426
297, 0.427
298, 0.429
299, 0.429
