1, 0.002
2, 0.004
3, 0.005
4, 0.007
5, 0.01
6, 0.012
7, 0.015
8, 0.018
9, 0.02
10, 0.02
11, 0.022
12, 0.026
13, 0.028
14, 0.032
15, 0.045
16, 0.064
17, 0.071
18, 0.076
19, 0.077
20, 0.091
21, 0.099
22, 0.089
23, 0.052
24, 0.049
25, 0.05
26, 0.052
27, 0.054
28, 0.055
29, 0.057
30, 0.059
31, 0.061
32, 0.067
33, 0.068
34, 0.07
35, 0.072
36, 0.074
37, 0.076
38, 0.078
39, 0.081
40, 0.085
41, 0.093
42, 0.091
43, 0.094
44, 0.098
45, 0.102
46, 0.106
47, 0.11
48, 0.113
49, 0.117
50, 0.12
51, 0.123
52, 0.143
53, 0.176
54, 0.196
55, 0.202
56, 0.207
57, 0.28
58, 0.34
59, 0.347
60, 0.317
61, 0.229
62, 0.211
63, 0.215
64, 0.249
65, 0.366
66, 0.35
67, 0.39
68, 0.241
69, 0.245
70, 0.249
71, 0.278
72, 0.283
73, 0.26
74, 0.266
75, 0.272
76, 0.304
77, 0.279
78, 0.283
79, 0.288
80, 0.29
81, 0.326
82, 0.299
83, 0.304
84, 0.309
85, 0.345
86, 0.351
87, 0.322
88, 0.327
89, 0.331
90, 0.335
91, 0.341
92, 0.563
93, 0.351
94, 0.354
95, 0.397
96, 0.365
97, 0.369
98, 0.374
99, 0.376
100, 0.382
101, 0.386
102, 0.431
103, 0.437
104, 0.4
105, 0.402
106, 0.448
107, 0.412
108, 0.417
109, 0.435
110, 0.426
111, 0.474
112, 0.479
113, 0.483
114, 0.49
115, 0.494
116, 0.499
117, 0.504
118, 0.511
119, 0.515
120, 0.519
121, 0.523
122, 0.479
123, 0.535
124, 0.488
125, 0.495
126, 0.552
127, 0.503
128, 0.518
129, 0.527
130, 0.589
131, 0.537
132, 0.542
133, 0.55
134, 0.551
135, 0.556
136, 0.56
137, 0.565
138, 0.571
139, 0.575
140, 0.578
141, 0.582
142, 0.605
143, 0.592
144, 0.598
145, 0.613
146, 0.607
147, 0.612
148, 0.615
149, 0.621
150, 0.626
151, 0.696
152, 0.635
153, 0.637
154, 0.71
155, 0.649
156, 0.655
157, 0.657
158, 0.665
159, 0.671
160, 0.672
161, 0.678
162, 0.684
163, 0.69
164, 0.694
165, 0.698
166, 0.713
167, 0.709
168, 0.713
169, 0.716
170, 0.724
171, 0.728
172, 0.799
173, 0.739
174, 0.859
175, 0.748
176, 0.754
177, 0.757
178, 0.845
179, 0.768
180, 0.774
181, 0.779
182, 0.783
183, 0.788
184, 0.794
185, 0.881
186, 0.802
187, 0.824
188, 0.812
189, 0.819
190, 0.822
191, 0.828
192, 0.853
193, 0.838
194, 0.844
195, 0.849
196, 0.856
197, 0.859
198, 0.88
199, 0.868
200, 0.874
201, 0.879
202, 0.885
203, 0.888
204, 0.895
205, 0.9
206, 0.905
207, 0.908
208, 0.923
209, 0.916
210, 0.936
211, 0.928
212, 0.996
213, 0.94
214, 0.944
215, 0.949
216, 0.952
217, 0.958
218, 0.964
219, 0.966
220, 0.973
221, 0.976
222, 0.981
223, 0.985
224, 0.993
225, 0.997
226, 1.004
227, 1.008
228, 1.012
229, 1.019
230, 1.025
231, 1.028
232, 1.034
233, 1.142
234, 1.425
235, 1.047
236, 1.053
237, 1.062
238, 1.064
239, 1.068
240, 1.073
241, 1.177
242, 1.12
243, 1.086
244, 1.094
245, 1.099
246, 1.102
247, 1.11
248, 1.225
249, 1.119
250, 1.121
251, 1.247
252, 1.215
253, 1.153
254, 1.139
255, 1.267
256, 1.173
257, 1.196
258, 1.203
259, 1.203
260, 1.209
261, 1.217
262, 1.22
263, 1.247
264, 1.234
265, 1.239
266, 1.297
267, 1.249
268, 1.259
269, 1.258
270, 1.265
271, 1.389
272, 1.275
273, 1.279
274, 1.287
275, 1.35
276, 1.296
277, 1.298
278, 1.326
279, 1.311
280, 1.314
281, 1.452
282, 1.461
283, 1.404
284, 1.337
285, 1.366
286, 1.345
287, 1.35
288, 1.353
289, 1.358
290, 1.362
291, 1.373
292, 1.377
293, 1.379
294, 1.45
295, 1.422
296, 1.403
297, 1.408
298, 1.411
299, 1.42
300, 1.422
301, 1.47
302, 1.432
303, 1.441
304, 1.445
305, 1.449
306, 1.484
307, 1.456
308, 1.466
309, 1.473
310, 1.495
311, 1.631
312, 1.547
313, 1.502
314, 1.497
315, 1.501
316, 1.527
317, 1.531
318, 1.515
319, 1.52
320, 1.534
321, 1.535
322, 1.538
323, 1.542
324, 1.551
325, 1.574
326, 1.559
327, 1.738
328, 1.647
329, 1.666
330, 1.59
331, 1.587
332, 1.594
333, 1.761
334, 1.611
335, 1.62
336, 1.618
337, 1.622
338, 1.631
339, 1.631
340, 1.635
341, 1.679
342, 1.647
343, 1.683
344, 1.657
345, 1.666
346, 1.669
347, 1.672
348, 1.68
349, 1.856
350, 1.694
351, 1.697
352, 1.701
353, 1.709
354, 1.709
355, 1.729
356, 1.722
357, 1.727
358, 1.787
359, 1.739
360, 1.746
361, 1.751
362, 1.757
363, 1.761
364, 1.943
365, 1.789
366, 1.773
367, 1.79
368, 1.79
369, 1.796
370, 1.986
371, 1.849
372, 1.821
373, 1.808
374, 1.821
375, 1.824
376, 2.017
377, 1.836
378, 1.839
379, 1.845
380, 1.851
381, 1.907
382, 1.861
383, 1.873
384, 1.879
385, 1.88
386, 2.095
387, 1.888
388, 1.895
389, 1.902
390, 1.9
391, 1.914
392, 1.944
393, 1.922
394, 1.931
395, 1.948
396, 1.961
397, 1.946
398, 2.187
399, 1.961
400, 1.967
401, 1.971
402, 1.973
403, 2.028
404, 2.184
405, 1.986
406, 1.989
407, 1.996
408, 2.014
409, 2.219
410, 2.018
411, 2.023
412, 2.022
413, 2.029
414, 2.057
415, 2.04
416, 2.039
417, 2.052
418, 2.06
419, 2.117
420, 2.063
421, 2.086
422, 2.072
423, 2.088
424, 2.098
425, 2.319
426, 2.147
427, 2.12
428, 2.109
429, 2.143
